image_path,rel_path,split,identity,label,spoof_type,illumination,environment
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8783\live\164718.jpg,Data/train/8783/live/164718.jpg,train,8783,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4979\live\186224.jpg,Data/train/4979/live/186224.jpg,train,4979,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10024\spoof\063561.jpg,Data/train/10024/spoof/063561.jpg,train,10024,1,10,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5080\spoof\430927.jpg,Data/train/5080/spoof/430927.jpg,train,5080,1,5,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3398\spoof\224811.jpg,Data/train/3398/spoof/224811.jpg,train,3398,1,4,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7649\spoof\198331.jpg,Data/train/7649/spoof/198331.jpg,train,7649,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\636\spoof\398392.jpg,Data/train/636/spoof/398392.jpg,train,636,1,1,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4058\spoof\468918.jpg,Data/train/4058/spoof/468918.jpg,train,4058,1,4,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\463\spoof\102037.jpg,Data/train/463/spoof/102037.jpg,train,463,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4067\spoof\004451.jpg,Data/train/4067/spoof/004451.jpg,train,4067,1,4,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\180\spoof\259170.jpg,Data/train/180/spoof/259170.jpg,train,180,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1683\spoof\382776.jpg,Data/train/1683/spoof/382776.jpg,train,1683,1,2,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5890\spoof\295927.jpg,Data/train/5890/spoof/295927.jpg,train,5890,1,6,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8851\spoof\365867.jpg,Data/train/8851/spoof/365867.jpg,train,8851,1,9,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5183\spoof\359748.jpg,Data/train/5183/spoof/359748.jpg,train,5183,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8782\spoof\136123.jpg,Data/train/8782/spoof/136123.jpg,train,8782,1,9,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7608\spoof\453370.jpg,Data/train/7608/spoof/453370.jpg,train,7608,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2534\live\012892.jpg,Data/train/2534/live/012892.jpg,train,2534,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\525\live\087558.jpg,Data/train/525/live/087558.jpg,train,525,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\539\spoof\460610.jpg,Data/train/539/spoof/460610.jpg,train,539,1,1,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\292\spoof\020162.jpg,Data/train/292/spoof/020162.jpg,train,292,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\218\live\271515.jpg,Data/train/218/live/271515.jpg,train,218,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7501\live\191903.jpg,Data/train/7501/live/191903.jpg,train,7501,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6717\live\114447.jpg,Data/train/6717/live/114447.jpg,train,6717,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5320\spoof\114222.jpg,Data/train/5320/spoof/114222.jpg,train,5320,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2009\spoof\131941.jpg,Data/train/2009/spoof/131941.jpg,train,2009,1,2,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5248\spoof\018340.jpg,Data/train/5248/spoof/018340.jpg,train,5248,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4316\spoof\005497.jpg,Data/train/4316/spoof/005497.jpg,train,4316,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6107\live\389309.jpg,Data/train/6107/live/389309.jpg,train,6107,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1418\spoof\103348.jpg,Data/train/1418/spoof/103348.jpg,train,1418,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3514\live\037876.jpg,Data/train/3514/live/037876.jpg,train,3514,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5581\spoof\388913.jpg,Data/train/5581/spoof/388913.jpg,train,5581,1,6,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9904\spoof\451392.jpg,Data/train/9904/spoof/451392.jpg,train,9904,1,10,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8451\live\396513.jpg,Data/train/8451/live/396513.jpg,train,8451,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2175\spoof\303759.jpg,Data/train/2175/spoof/303759.jpg,train,2175,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5347\spoof\020160.jpg,Data/train/5347/spoof/020160.jpg,train,5347,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\950\live\424963.jpg,Data/train/950/live/424963.jpg,train,950,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5027\spoof\379587.jpg,Data/train/5027/spoof/379587.jpg,train,5027,1,5,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9766\live\165127.jpg,Data/train/9766/live/165127.jpg,train,9766,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2543\spoof\225874.jpg,Data/train/2543/spoof/225874.jpg,train,2543,1,3,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2199\live\361612.jpg,Data/train/2199/live/361612.jpg,train,2199,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\564\spoof\086131.jpg,Data/train/564/spoof/086131.jpg,train,564,1,1,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7839\live\311213.jpg,Data/train/7839/live/311213.jpg,train,7839,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2859\live\381070.jpg,Data/train/2859/live/381070.jpg,train,2859,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3766\spoof\066681.jpg,Data/train/3766/spoof/066681.jpg,train,3766,1,4,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2138\spoof\312755.jpg,Data/train/2138/spoof/312755.jpg,train,2138,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\124\spoof\079869.jpg,Data/train/124/spoof/079869.jpg,train,124,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3548\live\441904.jpg,Data/train/3548/live/441904.jpg,train,3548,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8276\spoof\111204.jpg,Data/train/8276/spoof/111204.jpg,train,8276,1,9,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7667\spoof\378647.jpg,Data/train/7667/spoof/378647.jpg,train,7667,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8469\live\166637.jpg,Data/train/8469/live/166637.jpg,train,8469,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7628\live\103801.jpg,Data/train/7628/live/103801.jpg,train,7628,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4724\live\466070.jpg,Data/train/4724/live/466070.jpg,train,4724,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6577\live\432811.jpg,Data/train/6577/live/432811.jpg,train,6577,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9311\live\400590.jpg,Data/train/9311/live/400590.jpg,train,9311,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6111\live\254990.jpg,Data/train/6111/live/254990.jpg,train,6111,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\744\spoof\096718.jpg,Data/train/744/spoof/096718.jpg,train,744,1,1,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6932\spoof\063982.jpg,Data/train/6932/spoof/063982.jpg,train,6932,1,7,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5486\spoof\444361.jpg,Data/train/5486/spoof/444361.jpg,train,5486,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\543\spoof\085521.jpg,Data/train/543/spoof/085521.jpg,train,543,1,1,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1016\live\326579.jpg,Data/train/1016/live/326579.jpg,train,1016,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9590\spoof\342014.jpg,Data/train/9590/spoof/342014.jpg,train,9590,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\775\live\493173.jpg,Data/train/775/live/493173.jpg,train,775,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1576\spoof\295740.jpg,Data/train/1576/spoof/295740.jpg,train,1576,1,2,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5556\live\313047.jpg,Data/train/5556/live/313047.jpg,train,5556,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7633\spoof\437065.jpg,Data/train/7633/spoof/437065.jpg,train,7633,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\359\live\336337.jpg,Data/train/359/live/336337.jpg,train,359,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10160\live\479940.jpg,Data/train/10160/live/479940.jpg,train,10160,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7537\live\318071.jpg,Data/train/7537/live/318071.jpg,train,7537,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5977\live\216533.jpg,Data/train/5977/live/216533.jpg,train,5977,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7846\spoof\029821.jpg,Data/train/7846/spoof/029821.jpg,train,7846,1,8,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1365\spoof\392394.jpg,Data/train/1365/spoof/392394.jpg,train,1365,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9281\live\040783.jpg,Data/train/9281/live/040783.jpg,train,9281,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2114\live\451183.jpg,Data/train/2114/live/451183.jpg,train,2114,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4209\spoof\268939.jpg,Data/train/4209/spoof/268939.jpg,train,4209,1,5,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10173\spoof\353257.jpg,Data/train/10173/spoof/353257.jpg,train,10173,1,10,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5558\live\032162.jpg,Data/train/5558/live/032162.jpg,train,5558,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1862\live\249525.jpg,Data/train/1862/live/249525.jpg,train,1862,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2926\live\035676.jpg,Data/train/2926/live/035676.jpg,train,2926,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8725\live\138192.jpg,Data/train/8725/live/138192.jpg,train,8725,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2439\spoof\417217.jpg,Data/train/2439/spoof/417217.jpg,train,2439,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7191\live\365714.jpg,Data/train/7191/live/365714.jpg,train,7191,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6737\spoof\342431.jpg,Data/train/6737/spoof/342431.jpg,train,6737,1,7,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1890\live\324053.jpg,Data/train/1890/live/324053.jpg,train,1890,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3829\spoof\040480.jpg,Data/train/3829/spoof/040480.jpg,train,3829,1,4,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3265\spoof\454517.jpg,Data/train/3265/spoof/454517.jpg,train,3265,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1648\live\091493.jpg,Data/train/1648/live/091493.jpg,train,1648,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\918\live\402504.jpg,Data/train/918/live/402504.jpg,train,918,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5544\live\342172.jpg,Data/train/5544/live/342172.jpg,train,5544,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1281\live\374339.jpg,Data/train/1281/live/374339.jpg,train,1281,1,7,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7940\live\440135.jpg,Data/train/7940/live/440135.jpg,train,7940,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5786\live\480634.jpg,Data/train/5786/live/480634.jpg,train,5786,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3847\spoof\407288.jpg,Data/train/3847/spoof/407288.jpg,train,3847,1,4,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9474\spoof\358616.jpg,Data/train/9474/spoof/358616.jpg,train,9474,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\81\spoof\353021.jpg,Data/train/81/spoof/353021.jpg,train,81,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8983\spoof\364800.jpg,Data/train/8983/spoof/364800.jpg,train,8983,1,9,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2855\live\418444.jpg,Data/train/2855/live/418444.jpg,train,2855,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2514\spoof\480906.jpg,Data/train/2514/spoof/480906.jpg,train,2514,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3977\spoof\086674.jpg,Data/train/3977/spoof/086674.jpg,train,3977,1,4,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5637\live\024024.jpg,Data/train/5637/live/024024.jpg,train,5637,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\168\spoof\480344.jpg,Data/train/168/spoof/480344.jpg,train,168,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7471\live\296558.jpg,Data/train/7471/live/296558.jpg,train,7471,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6967\spoof\374672.jpg,Data/train/6967/spoof/374672.jpg,train,6967,1,7,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4918\live\282219.jpg,Data/train/4918/live/282219.jpg,train,4918,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2078\spoof\123160.jpg,Data/train/2078/spoof/123160.jpg,train,2078,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5331\spoof\156091.jpg,Data/train/5331/spoof/156091.jpg,train,5331,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8034\live\039731.jpg,Data/train/8034/live/039731.jpg,train,8034,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9321\live\372165.jpg,Data/train/9321/live/372165.jpg,train,9321,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4020\live\419500.jpg,Data/train/4020/live/419500.jpg,train,4020,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5479\live\264664.jpg,Data/train/5479/live/264664.jpg,train,5479,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3651\live\309468.jpg,Data/train/3651/live/309468.jpg,train,3651,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\138\live\079262.jpg,Data/train/138/live/079262.jpg,train,138,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7635\spoof\163310.jpg,Data/train/7635/spoof/163310.jpg,train,7635,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\734\live\161542.jpg,Data/train/734/live/161542.jpg,train,734,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8894\live\211140.jpg,Data/train/8894/live/211140.jpg,train,8894,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7770\spoof\465173.jpg,Data/train/7770/spoof/465173.jpg,train,7770,1,8,3,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4920\live\007445.jpg,Data/train/4920/live/007445.jpg,train,4920,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9691\spoof\462262.jpg,Data/train/9691/spoof/462262.jpg,train,9691,1,10,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1446\live\026660.jpg,Data/train/1446/live/026660.jpg,train,1446,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5344\spoof\225284.jpg,Data/train/5344/spoof/225284.jpg,train,5344,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3297\spoof\043919.jpg,Data/train/3297/spoof/043919.jpg,train,3297,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1431\spoof\365666.jpg,Data/train/1431/spoof/365666.jpg,train,1431,1,2,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\142\spoof\216773.jpg,Data/train/142/spoof/216773.jpg,train,142,1,1,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8900\spoof\288881.jpg,Data/train/8900/spoof/288881.jpg,train,8900,1,9,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10113\live\299377.jpg,Data/train/10113/live/299377.jpg,train,10113,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8198\spoof\403841.jpg,Data/train/8198/spoof/403841.jpg,train,8198,1,9,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\359\live\442802.jpg,Data/train/359/live/442802.jpg,train,359,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6873\spoof\132043.jpg,Data/train/6873/spoof/132043.jpg,train,6873,1,7,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5978\live\332302.jpg,Data/train/5978/live/332302.jpg,train,5978,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1158\live\018723.jpg,Data/train/1158/live/018723.jpg,train,1158,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6577\live\367580.jpg,Data/train/6577/live/367580.jpg,train,6577,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\17\live\042762.jpg,Data/train/17/live/042762.jpg,train,17,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3240\spoof\356671.jpg,Data/train/3240/spoof/356671.jpg,train,3240,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8376\live\216552.jpg,Data/train/8376/live/216552.jpg,train,8376,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\750\live\227598.jpg,Data/train/750/live/227598.jpg,train,750,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4974\live\220314.jpg,Data/train/4974/live/220314.jpg,train,4974,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2461\spoof\262602.jpg,Data/train/2461/spoof/262602.jpg,train,2461,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\505\spoof\363256.jpg,Data/train/505/spoof/363256.jpg,train,505,1,1,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1585\spoof\236633.jpg,Data/train/1585/spoof/236633.jpg,train,1585,1,2,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\798\spoof\128864.jpg,Data/train/798/spoof/128864.jpg,train,798,1,1,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1892\live\053546.jpg,Data/train/1892/live/053546.jpg,train,1892,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5210\spoof\415662.jpg,Data/train/5210/spoof/415662.jpg,train,5210,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3129\spoof\102458.jpg,Data/train/3129/spoof/102458.jpg,train,3129,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\9475\spoof\190468.jpg,Data/train/9475/spoof/190468.jpg,train,9475,1,10,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2505\spoof\298447.jpg,Data/train/2505/spoof/298447.jpg,train,2505,1,3,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5086\spoof\312866.jpg,Data/train/5086/spoof/312866.jpg,train,5086,1,5,4,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4011\spoof\380797.jpg,Data/train/4011/spoof/380797.jpg,train,4011,1,4,2,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\773\spoof\169203.jpg,Data/train/773/spoof/169203.jpg,train,773,1,1,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3186\live\454551.jpg,Data/train/3186/live/454551.jpg,train,3186,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\945\live\128588.jpg,Data/train/945/live/128588.jpg,train,945,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1322\live\147440.jpg,Data/train/1322/live/147440.jpg,train,1322,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4053\live\180065.jpg,Data/train/4053/live/180065.jpg,train,4053,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3780\spoof\080773.jpg,Data/train/3780/spoof/080773.jpg,train,3780,1,4,4,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5495\spoof\485549.jpg,Data/train/5495/spoof/485549.jpg,train,5495,1,6,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4964\spoof\088136.jpg,Data/train/4964/spoof/088136.jpg,train,4964,1,5,1,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3302\spoof\007177.jpg,Data/train/3302/spoof/007177.jpg,train,3302,1,4,1,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1014\live\490089.jpg,Data/train/1014/live/490089.jpg,train,1014,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4058\spoof\467506.jpg,Data/train/4058/spoof/467506.jpg,train,4058,1,4,3,2
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4551\live\369903.jpg,Data/train/4551/live/369903.jpg,train,4551,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3197\live\356880.jpg,Data/train/3197/live/356880.jpg,train,3197,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5654\spoof\403749.jpg,Data/train/5654/spoof/403749.jpg,train,5654,1,6,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\1208\live\263279.jpg,Data/train/1208/live/263279.jpg,train,1208,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\206\live\061338.jpg,Data/train/206/live/061338.jpg,train,206,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\5131\live\216662.jpg,Data/train/5131/live/216662.jpg,train,5131,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\4109\live\180154.jpg,Data/train/4109/live/180154.jpg,train,4109,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2009\live\159981.jpg,Data/train/2009/live/159981.jpg,train,2009,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\535\live\327502.jpg,Data/train/535/live/327502.jpg,train,535,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\7740\spoof\220349.jpg,Data/train/7740/spoof/220349.jpg,train,7740,1,8,2,1
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\6875\live\283831.jpg,Data/train/6875/live/283831.jpg,train,6875,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\3019\live\370824.jpg,Data/train/3019/live/370824.jpg,train,3019,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\2713\live\305684.jpg,Data/train/2713/live/305684.jpg,train,2713,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\10013\live\130419.jpg,Data/train/10013/live/130419.jpg,train,10013,0,0,0,0
D:\Paper2026\Paper-2026\data\raw\CelebA-Spoof\Data\train\8792\spoof\279660.jpg,Data/train/8792/spoof/279660.jpg,train,8792,1,9,3,1
